uid,bid,rating
2f9953a4-1048-4a94-863c-b6422f028425,2892,yes
2f9953a4-1048-4a94-863c-b6422f028425,4249,yes
2f9953a4-1048-4a94-863c-b6422f028425,2503,no
2f9953a4-1048-4a94-863c-b6422f028425,1698,no
2f9953a4-1048-4a94-863c-b6422f028425,23,yes
2f9953a4-1048-4a94-863c-b6422f028425,4672,yes
2f9953a4-1048-4a94-863c-b6422f028425,11,yes
2f9953a4-1048-4a94-863c-b6422f028425,3962,no
2f9953a4-1048-4a94-863c-b6422f028425,1210,no
2f9953a4-1048-4a94-863c-b6422f028425,4065,no
2f9953a4-1048-4a94-863c-b6422f028425,4164,yes
2f9953a4-1048-4a94-863c-b6422f028425,1837,yes
2f9953a4-1048-4a94-863c-b6422f028425,4696,no
2f9953a4-1048-4a94-863c-b6422f028425,2100,yes
2f9953a4-1048-4a94-863c-b6422f028425,4061,no
2f9953a4-1048-4a94-863c-b6422f028425,3822,no
2f9953a4-1048-4a94-863c-b6422f028425,1771,no
2f9953a4-1048-4a94-863c-b6422f028425,4147,no
2f9953a4-1048-4a94-863c-b6422f028425,2451,yes
2f9953a4-1048-4a94-863c-b6422f028425,3071,no
2fb085db-5559-4864-b713-a9ce4a5975eb,1698,yes
2fb085db-5559-4864-b713-a9ce4a5975eb,4218,yes
2fb085db-5559-4864-b713-a9ce4a5975eb,3303,yes
2fb085db-5559-4864-b713-a9ce4a5975eb,3071,yes
2fb085db-5559-4864-b713-a9ce4a5975eb,1422,yes
2fb085db-5559-4864-b713-a9ce4a5975eb,4512,no
2fb085db-5559-4864-b713-a9ce4a5975eb,3873,yes
2fb085db-5559-4864-b713-a9ce4a5975eb,3208,yes
2fb085db-5559-4864-b713-a9ce4a5975eb,23,no
2fb085db-5559-4864-b713-a9ce4a5975eb,4147,yes
2fb085db-5559-4864-b713-a9ce4a5975eb,2910,no
2fb085db-5559-4864-b713-a9ce4a5975eb,11,no
2fb085db-5559-4864-b713-a9ce4a5975eb,3046,yes
2fb085db-5559-4864-b713-a9ce4a5975eb,3962,no
2fb085db-5559-4864-b713-a9ce4a5975eb,4678,yes
2fb085db-5559-4864-b713-a9ce4a5975eb,4065,no
2fb085db-5559-4864-b713-a9ce4a5975eb,2738,no
2fb085db-5559-4864-b713-a9ce4a5975eb,4672,yes
2fb085db-5559-4864-b713-a9ce4a5975eb,390,no
2fb085db-5559-4864-b713-a9ce4a5975eb,4696,no
2fb085db-5559-4864-b713-a9ce4a5975eb,1783,yes
2fb085db-5559-4864-b713-a9ce4a5975eb,2451,yes
2fb085db-5559-4864-b713-a9ce4a5975eb,3927,no
2fb085db-5559-4864-b713-a9ce4a5975eb,3025,no
2fb085db-5559-4864-b713-a9ce4a5975eb,572,yes
2fb085db-5559-4864-b713-a9ce4a5975eb,1443,yes
2fb085db-5559-4864-b713-a9ce4a5975eb,301,yes
2fb085db-5559-4864-b713-a9ce4a5975eb,4249,yes
2fb085db-5559-4864-b713-a9ce4a5975eb,1281,no
2fb085db-5559-4864-b713-a9ce4a5975eb,1067,yes
2fb085db-5559-4864-b713-a9ce4a5975eb,605,no
2fb085db-5559-4864-b713-a9ce4a5975eb,4247,yes
2fb085db-5559-4864-b713-a9ce4a5975eb,2343,no
2fb085db-5559-4864-b713-a9ce4a5975eb,1771,no
2fb085db-5559-4864-b713-a9ce4a5975eb,2503,yes
2fb085db-5559-4864-b713-a9ce4a5975eb,4164,yes
2fb085db-5559-4864-b713-a9ce4a5975eb,2671,no
2fb085db-5559-4864-b713-a9ce4a5975eb,4686,yes
2fb085db-5559-4864-b713-a9ce4a5975eb,1642,yes
2fb085db-5559-4864-b713-a9ce4a5975eb,2892,no
2fb085db-5559-4864-b713-a9ce4a5975eb,4610,no
2fb085db-5559-4864-b713-a9ce4a5975eb,1988,yes
2fb085db-5559-4864-b713-a9ce4a5975eb,4061,no
2fb085db-5559-4864-b713-a9ce4a5975eb,3822,no
2fb085db-5559-4864-b713-a9ce4a5975eb,4346,no
2fb085db-5559-4864-b713-a9ce4a5975eb,1837,yes
2fb085db-5559-4864-b713-a9ce4a5975eb,4407,no
2fb085db-5559-4864-b713-a9ce4a5975eb,1210,no
2fb085db-5559-4864-b713-a9ce4a5975eb,4677,no
2fb085db-5559-4864-b713-a9ce4a5975eb,2100,yes
31f89871-c28b-4d7d-8cb0-e97209e2854b,1988,yes
31f89871-c28b-4d7d-8cb0-e97209e2854b,4696,no
31f89871-c28b-4d7d-8cb0-e97209e2854b,4065,no
31f89871-c28b-4d7d-8cb0-e97209e2854b,1443,yes
31f89871-c28b-4d7d-8cb0-e97209e2854b,4512,yes
31f89871-c28b-4d7d-8cb0-e97209e2854b,23,yes
31f89871-c28b-4d7d-8cb0-e97209e2854b,1422,yes
31f89871-c28b-4d7d-8cb0-e97209e2854b,2100,yes
31f89871-c28b-4d7d-8cb0-e97209e2854b,4247,no
31f89871-c28b-4d7d-8cb0-e97209e2854b,1771,no
31f89871-c28b-4d7d-8cb0-e97209e2854b,1698,yes
31f89871-c28b-4d7d-8cb0-e97209e2854b,1642,yes
31f89871-c28b-4d7d-8cb0-e97209e2854b,2671,yes
31f89871-c28b-4d7d-8cb0-e97209e2854b,1210,yes
31f89871-c28b-4d7d-8cb0-e97209e2854b,4610,no
31f89871-c28b-4d7d-8cb0-e97209e2854b,572,yes
31f89871-c28b-4d7d-8cb0-e97209e2854b,2892,no
31f89871-c28b-4d7d-8cb0-e97209e2854b,1837,yes
31f89871-c28b-4d7d-8cb0-e97209e2854b,3927,yes
31f89871-c28b-4d7d-8cb0-e97209e2854b,3962,no
31f89871-c28b-4d7d-8cb0-e97209e2854b,4249,yes
31f89871-c28b-4d7d-8cb0-e97209e2854b,2910,no
31f89871-c28b-4d7d-8cb0-e97209e2854b,4677,yes
31f89871-c28b-4d7d-8cb0-e97209e2854b,2451,yes
31f89871-c28b-4d7d-8cb0-e97209e2854b,4672,yes
31f89871-c28b-4d7d-8cb0-e97209e2854b,1281,no
31f89871-c28b-4d7d-8cb0-e97209e2854b,301,yes
31f89871-c28b-4d7d-8cb0-e97209e2854b,4147,yes
31f89871-c28b-4d7d-8cb0-e97209e2854b,2343,yes
31f89871-c28b-4d7d-8cb0-e97209e2854b,1783,no
31f89871-c28b-4d7d-8cb0-e97209e2854b,3208,yes
31f89871-c28b-4d7d-8cb0-e97209e2854b,390,no
31f89871-c28b-4d7d-8cb0-e97209e2854b,3303,no
31f89871-c28b-4d7d-8cb0-e97209e2854b,2738,no
31f89871-c28b-4d7d-8cb0-e97209e2854b,3071,no
31f89871-c28b-4d7d-8cb0-e97209e2854b,11,no
31f89871-c28b-4d7d-8cb0-e97209e2854b,1067,no
31f89871-c28b-4d7d-8cb0-e97209e2854b,4218,no
31f89871-c28b-4d7d-8cb0-e97209e2854b,3025,no
31f89871-c28b-4d7d-8cb0-e97209e2854b,3873,no
31f89871-c28b-4d7d-8cb0-e97209e2854b,4678,yes
31f89871-c28b-4d7d-8cb0-e97209e2854b,4407,yes
31f89871-c28b-4d7d-8cb0-e97209e2854b,2503,no
31f89871-c28b-4d7d-8cb0-e97209e2854b,605,yes
31f89871-c28b-4d7d-8cb0-e97209e2854b,4346,no
31f89871-c28b-4d7d-8cb0-e97209e2854b,4164,yes
31f89871-c28b-4d7d-8cb0-e97209e2854b,3822,no
31f89871-c28b-4d7d-8cb0-e97209e2854b,4061,no
31f89871-c28b-4d7d-8cb0-e97209e2854b,4686,no
31f89871-c28b-4d7d-8cb0-e97209e2854b,3046,no
3aa141f3-65bc-42c0-881d-648785b21833,4407,yes
3aa141f3-65bc-42c0-881d-648785b21833,4678,no
3aa141f3-65bc-42c0-881d-648785b21833,2671,no
3aa141f3-65bc-42c0-881d-648785b21833,4249,yes
3aa141f3-65bc-42c0-881d-648785b21833,4061,no
3aa141f3-65bc-42c0-881d-648785b21833,4147,no
3aa141f3-65bc-42c0-881d-648785b21833,3962,no
3aa141f3-65bc-42c0-881d-648785b21833,1771,no
3aa141f3-65bc-42c0-881d-648785b21833,1443,yes
3aa141f3-65bc-42c0-881d-648785b21833,1698,yes
3aa141f3-65bc-42c0-881d-648785b21833,2892,yes
3aa141f3-65bc-42c0-881d-648785b21833,3046,no
3aa141f3-65bc-42c0-881d-648785b21833,1642,yes
3aa141f3-65bc-42c0-881d-648785b21833,1210,no
3aa141f3-65bc-42c0-881d-648785b21833,4346,yes
3aa141f3-65bc-42c0-881d-648785b21833,2738,yes
3aa141f3-65bc-42c0-881d-648785b21833,4677,yes
3aa141f3-65bc-42c0-881d-648785b21833,3822,no
3aa141f3-65bc-42c0-881d-648785b21833,1067,yes
3aa141f3-65bc-42c0-881d-648785b21833,3303,yes
3aa141f3-65bc-42c0-881d-648785b21833,4247,no
3aa141f3-65bc-42c0-881d-648785b21833,3208,yes
3aa141f3-65bc-42c0-881d-648785b21833,4610,yes
3aa141f3-65bc-42c0-881d-648785b21833,4512,yes
3aa141f3-65bc-42c0-881d-648785b21833,4672,yes
3aa141f3-65bc-42c0-881d-648785b21833,23,yes
3aa141f3-65bc-42c0-881d-648785b21833,1422,yes
3aa141f3-65bc-42c0-881d-648785b21833,2100,yes
3aa141f3-65bc-42c0-881d-648785b21833,572,yes
3aa141f3-65bc-42c0-881d-648785b21833,3025,no
3aa141f3-65bc-42c0-881d-648785b21833,2451,yes
3aa141f3-65bc-42c0-881d-648785b21833,4696,no
3aa141f3-65bc-42c0-881d-648785b21833,605,yes
3aa141f3-65bc-42c0-881d-648785b21833,1783,no
3aa141f3-65bc-42c0-881d-648785b21833,1837,yes
3aa141f3-65bc-42c0-881d-648785b21833,2910,no
3aa141f3-65bc-42c0-881d-648785b21833,2343,yes
3aa141f3-65bc-42c0-881d-648785b21833,1988,yes
3aa141f3-65bc-42c0-881d-648785b21833,390,no
3aa141f3-65bc-42c0-881d-648785b21833,4686,yes
3aa141f3-65bc-42c0-881d-648785b21833,301,yes
3aa141f3-65bc-42c0-881d-648785b21833,3873,no
3aa141f3-65bc-42c0-881d-648785b21833,3071,no
3aa141f3-65bc-42c0-881d-648785b21833,4065,no
3aa141f3-65bc-42c0-881d-648785b21833,4218,no
3aa141f3-65bc-42c0-881d-648785b21833,2503,no
3aa141f3-65bc-42c0-881d-648785b21833,3927,no
3aa141f3-65bc-42c0-881d-648785b21833,4164,yes
3aa141f3-65bc-42c0-881d-648785b21833,1281,no
3aa141f3-65bc-42c0-881d-648785b21833,11,yes
4d070cd5-f506-48e3-8ed8-c6b66ef9d5b1,3046,yes
4d070cd5-f506-48e3-8ed8-c6b66ef9d5b1,23,yes
4d070cd5-f506-48e3-8ed8-c6b66ef9d5b1,1422,yes
4d070cd5-f506-48e3-8ed8-c6b66ef9d5b1,4686,yes
4d070cd5-f506-48e3-8ed8-c6b66ef9d5b1,4061,yes
4d070cd5-f506-48e3-8ed8-c6b66ef9d5b1,2738,no
4d070cd5-f506-48e3-8ed8-c6b66ef9d5b1,2503,yes
4d070cd5-f506-48e3-8ed8-c6b66ef9d5b1,2451,yes
4d070cd5-f506-48e3-8ed8-c6b66ef9d5b1,4249,yes
4d070cd5-f506-48e3-8ed8-c6b66ef9d5b1,4247,yes
4d070cd5-f506-48e3-8ed8-c6b66ef9d5b1,1067,yes
4d070cd5-f506-48e3-8ed8-c6b66ef9d5b1,3962,yes
4d070cd5-f506-48e3-8ed8-c6b66ef9d5b1,572,yes
4d070cd5-f506-48e3-8ed8-c6b66ef9d5b1,3208,yes
4d070cd5-f506-48e3-8ed8-c6b66ef9d5b1,4696,no
4d070cd5-f506-48e3-8ed8-c6b66ef9d5b1,4218,no
4d070cd5-f506-48e3-8ed8-c6b66ef9d5b1,1210,no
4d070cd5-f506-48e3-8ed8-c6b66ef9d5b1,1642,yes
4d070cd5-f506-48e3-8ed8-c6b66ef9d5b1,1837,yes
4d070cd5-f506-48e3-8ed8-c6b66ef9d5b1,4147,yes
4d070cd5-f506-48e3-8ed8-c6b66ef9d5b1,1281,no
4d070cd5-f506-48e3-8ed8-c6b66ef9d5b1,4677,no
4d070cd5-f506-48e3-8ed8-c6b66ef9d5b1,4065,no
4d070cd5-f506-48e3-8ed8-c6b66ef9d5b1,1443,no
4d070cd5-f506-48e3-8ed8-c6b66ef9d5b1,3927,no
4d070cd5-f506-48e3-8ed8-c6b66ef9d5b1,3071,no
4d070cd5-f506-48e3-8ed8-c6b66ef9d5b1,11,yes
4d070cd5-f506-48e3-8ed8-c6b66ef9d5b1,390,yes
4d070cd5-f506-48e3-8ed8-c6b66ef9d5b1,1771,yes
4d070cd5-f506-48e3-8ed8-c6b66ef9d5b1,4678,yes
4d070cd5-f506-48e3-8ed8-c6b66ef9d5b1,1988,yes
4d070cd5-f506-48e3-8ed8-c6b66ef9d5b1,3822,no
4d070cd5-f506-48e3-8ed8-c6b66ef9d5b1,1698,yes
4d070cd5-f506-48e3-8ed8-c6b66ef9d5b1,4164,yes
4d070cd5-f506-48e3-8ed8-c6b66ef9d5b1,4512,no
4d070cd5-f506-48e3-8ed8-c6b66ef9d5b1,301,yes
4d070cd5-f506-48e3-8ed8-c6b66ef9d5b1,3025,yes
4d070cd5-f506-48e3-8ed8-c6b66ef9d5b1,2343,yes
4d070cd5-f506-48e3-8ed8-c6b66ef9d5b1,2671,no
4d070cd5-f506-48e3-8ed8-c6b66ef9d5b1,4407,yes
4d070cd5-f506-48e3-8ed8-c6b66ef9d5b1,3303,no
4d070cd5-f506-48e3-8ed8-c6b66ef9d5b1,2100,yes
4d070cd5-f506-48e3-8ed8-c6b66ef9d5b1,3873,yes
4d070cd5-f506-48e3-8ed8-c6b66ef9d5b1,1783,no
4d070cd5-f506-48e3-8ed8-c6b66ef9d5b1,4346,no
4d070cd5-f506-48e3-8ed8-c6b66ef9d5b1,2892,no
4d070cd5-f506-48e3-8ed8-c6b66ef9d5b1,4610,no
4d070cd5-f506-48e3-8ed8-c6b66ef9d5b1,2910,no
4d070cd5-f506-48e3-8ed8-c6b66ef9d5b1,605,no
4d070cd5-f506-48e3-8ed8-c6b66ef9d5b1,4672,no
4efad59c-1564-42e1-98e5-7d08568ab397,4677,no
4efad59c-1564-42e1-98e5-7d08568ab397,1443,yes
4efad59c-1564-42e1-98e5-7d08568ab397,4346,no
4efad59c-1564-42e1-98e5-7d08568ab397,2910,no
4efad59c-1564-42e1-98e5-7d08568ab397,1422,no
4efad59c-1564-42e1-98e5-7d08568ab397,3071,no
4efad59c-1564-42e1-98e5-7d08568ab397,2671,yes
4efad59c-1564-42e1-98e5-7d08568ab397,605,yes
4efad59c-1564-42e1-98e5-7d08568ab397,1837,no
4efad59c-1564-42e1-98e5-7d08568ab397,4407,no
4efad59c-1564-42e1-98e5-7d08568ab397,3927,no
4efad59c-1564-42e1-98e5-7d08568ab397,1988,no
4efad59c-1564-42e1-98e5-7d08568ab397,390,no
4efad59c-1564-42e1-98e5-7d08568ab397,1642,no
4efad59c-1564-42e1-98e5-7d08568ab397,2451,no
4efad59c-1564-42e1-98e5-7d08568ab397,4164,yes
4efad59c-1564-42e1-98e5-7d08568ab397,3046,no
4efad59c-1564-42e1-98e5-7d08568ab397,1067,no
4efad59c-1564-42e1-98e5-7d08568ab397,3303,no
4efad59c-1564-42e1-98e5-7d08568ab397,3208,yes
4efad59c-1564-42e1-98e5-7d08568ab397,4610,no
4efad59c-1564-42e1-98e5-7d08568ab397,2100,yes
4efad59c-1564-42e1-98e5-7d08568ab397,1210,no
4efad59c-1564-42e1-98e5-7d08568ab397,3962,no
4efad59c-1564-42e1-98e5-7d08568ab397,4147,no
4efad59c-1564-42e1-98e5-7d08568ab397,4686,no
4efad59c-1564-42e1-98e5-7d08568ab397,4249,no
4efad59c-1564-42e1-98e5-7d08568ab397,2738,no
4efad59c-1564-42e1-98e5-7d08568ab397,4672,no
4efad59c-1564-42e1-98e5-7d08568ab397,1783,no
4efad59c-1564-42e1-98e5-7d08568ab397,23,yes
4efad59c-1564-42e1-98e5-7d08568ab397,4065,no
4efad59c-1564-42e1-98e5-7d08568ab397,4696,no
4efad59c-1564-42e1-98e5-7d08568ab397,1281,no
4efad59c-1564-42e1-98e5-7d08568ab397,4512,yes
4efad59c-1564-42e1-98e5-7d08568ab397,4678,no
4efad59c-1564-42e1-98e5-7d08568ab397,3025,no
4efad59c-1564-42e1-98e5-7d08568ab397,2503,no
4efad59c-1564-42e1-98e5-7d08568ab397,3873,no
4efad59c-1564-42e1-98e5-7d08568ab397,301,yes
4efad59c-1564-42e1-98e5-7d08568ab397,1771,no
4efad59c-1564-42e1-98e5-7d08568ab397,2343,no
4efad59c-1564-42e1-98e5-7d08568ab397,2892,no
4efad59c-1564-42e1-98e5-7d08568ab397,4247,no
4efad59c-1564-42e1-98e5-7d08568ab397,4218,no
4efad59c-1564-42e1-98e5-7d08568ab397,1698,yes
4efad59c-1564-42e1-98e5-7d08568ab397,4061,no
4efad59c-1564-42e1-98e5-7d08568ab397,11,no
4efad59c-1564-42e1-98e5-7d08568ab397,572,yes
4efad59c-1564-42e1-98e5-7d08568ab397,3822,no
5b99485f-58b2-45d9-af52-695f32a19c5f,11,yes
5b99485f-58b2-45d9-af52-695f32a19c5f,4696,no
5b99485f-58b2-45d9-af52-695f32a19c5f,1422,yes
5b99485f-58b2-45d9-af52-695f32a19c5f,3303,yes
5b99485f-58b2-45d9-af52-695f32a19c5f,1771,no
5b99485f-58b2-45d9-af52-695f32a19c5f,2910,no
5b99485f-58b2-45d9-af52-695f32a19c5f,2451,yes
5b99485f-58b2-45d9-af52-695f32a19c5f,4678,yes
5b99485f-58b2-45d9-af52-695f32a19c5f,1698,yes
5b99485f-58b2-45d9-af52-695f32a19c5f,4061,yes
5b99485f-58b2-45d9-af52-695f32a19c5f,1837,yes
5b99485f-58b2-45d9-af52-695f32a19c5f,2671,no
5b99485f-58b2-45d9-af52-695f32a19c5f,4065,no
5b99485f-58b2-45d9-af52-695f32a19c5f,3822,no
5b99485f-58b2-45d9-af52-695f32a19c5f,4247,yes
5b99485f-58b2-45d9-af52-695f32a19c5f,3046,yes
5b99485f-58b2-45d9-af52-695f32a19c5f,2738,no
5b99485f-58b2-45d9-af52-695f32a19c5f,1988,yes
5b99485f-58b2-45d9-af52-695f32a19c5f,4346,no
5b99485f-58b2-45d9-af52-695f32a19c5f,4249,yes
5b99485f-58b2-45d9-af52-695f32a19c5f,4672,yes
5b99485f-58b2-45d9-af52-695f32a19c5f,4164,yes
5b99485f-58b2-45d9-af52-695f32a19c5f,4610,yes
5b99485f-58b2-45d9-af52-695f32a19c5f,2892,no
5b99485f-58b2-45d9-af52-695f32a19c5f,4147,no
5b99485f-58b2-45d9-af52-695f32a19c5f,3927,yes
5b99485f-58b2-45d9-af52-695f32a19c5f,2343,yes
5b99485f-58b2-45d9-af52-695f32a19c5f,4218,no
5b99485f-58b2-45d9-af52-695f32a19c5f,605,yes
5b99485f-58b2-45d9-af52-695f32a19c5f,1067,yes
5b99485f-58b2-45d9-af52-695f32a19c5f,390,no
5b99485f-58b2-45d9-af52-695f32a19c5f,3025,yes
5b99485f-58b2-45d9-af52-695f32a19c5f,301,yes
5b99485f-58b2-45d9-af52-695f32a19c5f,1210,no
5b99485f-58b2-45d9-af52-695f32a19c5f,4512,yes
5b99485f-58b2-45d9-af52-695f32a19c5f,4407,yes
5b99485f-58b2-45d9-af52-695f32a19c5f,3208,yes
5b99485f-58b2-45d9-af52-695f32a19c5f,3071,no
5b99485f-58b2-45d9-af52-695f32a19c5f,572,yes
5b99485f-58b2-45d9-af52-695f32a19c5f,3962,no
5b99485f-58b2-45d9-af52-695f32a19c5f,2100,yes
5b99485f-58b2-45d9-af52-695f32a19c5f,3873,no
5b99485f-58b2-45d9-af52-695f32a19c5f,1281,yes
5b99485f-58b2-45d9-af52-695f32a19c5f,1783,no
5b99485f-58b2-45d9-af52-695f32a19c5f,2503,yes
5b99485f-58b2-45d9-af52-695f32a19c5f,1443,yes
5b99485f-58b2-45d9-af52-695f32a19c5f,4686,yes
5b99485f-58b2-45d9-af52-695f32a19c5f,4677,yes
5b99485f-58b2-45d9-af52-695f32a19c5f,1642,yes
5b99485f-58b2-45d9-af52-695f32a19c5f,23,yes
5bc2241f-830e-4046-b5ea-eac79c2ae72f,4164,yes
5bc2241f-830e-4046-b5ea-eac79c2ae72f,4218,yes
5bc2241f-830e-4046-b5ea-eac79c2ae72f,2892,no
5bc2241f-830e-4046-b5ea-eac79c2ae72f,4065,no
5bc2241f-830e-4046-b5ea-eac79c2ae72f,1837,yes
5bc2241f-830e-4046-b5ea-eac79c2ae72f,3962,no
5bc2241f-830e-4046-b5ea-eac79c2ae72f,1771,no
5bc2241f-830e-4046-b5ea-eac79c2ae72f,3822,no
5bc2241f-830e-4046-b5ea-eac79c2ae72f,1988,yes
5bc2241f-830e-4046-b5ea-eac79c2ae72f,1698,yes
5bc2241f-830e-4046-b5ea-eac79c2ae72f,3046,no
5bc2241f-830e-4046-b5ea-eac79c2ae72f,4677,no
5bc2241f-830e-4046-b5ea-eac79c2ae72f,3873,yes
5bc2241f-830e-4046-b5ea-eac79c2ae72f,3208,no
5bc2241f-830e-4046-b5ea-eac79c2ae72f,1281,no
5bc2241f-830e-4046-b5ea-eac79c2ae72f,2100,yes
5bc2241f-830e-4046-b5ea-eac79c2ae72f,4686,yes
5bc2241f-830e-4046-b5ea-eac79c2ae72f,3025,no
5bc2241f-830e-4046-b5ea-eac79c2ae72f,1210,no
5bc2241f-830e-4046-b5ea-eac79c2ae72f,2671,no
5bc2241f-830e-4046-b5ea-eac79c2ae72f,11,no
5bc2241f-830e-4046-b5ea-eac79c2ae72f,4678,no
5bc2241f-830e-4046-b5ea-eac79c2ae72f,572,no
5bc2241f-830e-4046-b5ea-eac79c2ae72f,4610,yes
5bc2241f-830e-4046-b5ea-eac79c2ae72f,1422,no
5bc2241f-830e-4046-b5ea-eac79c2ae72f,4696,no
5bc2241f-830e-4046-b5ea-eac79c2ae72f,3071,no
5bc2241f-830e-4046-b5ea-eac79c2ae72f,2343,yes
5bc2241f-830e-4046-b5ea-eac79c2ae72f,1642,yes
5bc2241f-830e-4046-b5ea-eac79c2ae72f,4147,yes
5bc2241f-830e-4046-b5ea-eac79c2ae72f,2503,yes
5bc2241f-830e-4046-b5ea-eac79c2ae72f,390,no
5bc2241f-830e-4046-b5ea-eac79c2ae72f,605,yes
5bc2241f-830e-4046-b5ea-eac79c2ae72f,2738,no
5bc2241f-830e-4046-b5ea-eac79c2ae72f,4247,yes
5bc2241f-830e-4046-b5ea-eac79c2ae72f,1067,yes
5bc2241f-830e-4046-b5ea-eac79c2ae72f,2451,no
5bc2241f-830e-4046-b5ea-eac79c2ae72f,3303,no
5bc2241f-830e-4046-b5ea-eac79c2ae72f,3927,no
5bc2241f-830e-4046-b5ea-eac79c2ae72f,1443,no
5bc2241f-830e-4046-b5ea-eac79c2ae72f,4407,no
5bc2241f-830e-4046-b5ea-eac79c2ae72f,4249,no
5bc2241f-830e-4046-b5ea-eac79c2ae72f,4672,yes
5bc2241f-830e-4046-b5ea-eac79c2ae72f,23,yes
5bc2241f-830e-4046-b5ea-eac79c2ae72f,4061,yes
5bc2241f-830e-4046-b5ea-eac79c2ae72f,301,yes
5bc2241f-830e-4046-b5ea-eac79c2ae72f,2910,no
5bc2241f-830e-4046-b5ea-eac79c2ae72f,1783,no
5bc2241f-830e-4046-b5ea-eac79c2ae72f,4346,no
5bc2241f-830e-4046-b5ea-eac79c2ae72f,4512,no
5c43fada-d505-4af6-a164-0136e9fe5ac9,4249,yes
5c43fada-d505-4af6-a164-0136e9fe5ac9,4672,yes
5c43fada-d505-4af6-a164-0136e9fe5ac9,1067,yes
5c43fada-d505-4af6-a164-0136e9fe5ac9,3927,no
5c43fada-d505-4af6-a164-0136e9fe5ac9,301,yes
5c43fada-d505-4af6-a164-0136e9fe5ac9,3046,no
5c43fada-d505-4af6-a164-0136e9fe5ac9,390,no
5c43fada-d505-4af6-a164-0136e9fe5ac9,3208,yes
5c43fada-d505-4af6-a164-0136e9fe5ac9,1771,yes
5c43fada-d505-4af6-a164-0136e9fe5ac9,2451,yes
5c43fada-d505-4af6-a164-0136e9fe5ac9,4218,yes
5c43fada-d505-4af6-a164-0136e9fe5ac9,2100,yes
5c43fada-d505-4af6-a164-0136e9fe5ac9,572,yes
5c43fada-d505-4af6-a164-0136e9fe5ac9,3071,no
5c43fada-d505-4af6-a164-0136e9fe5ac9,2503,yes
5c43fada-d505-4af6-a164-0136e9fe5ac9,4147,yes
5c43fada-d505-4af6-a164-0136e9fe5ac9,4164,yes
5c43fada-d505-4af6-a164-0136e9fe5ac9,3303,no
5c43fada-d505-4af6-a164-0136e9fe5ac9,1281,yes
5c43fada-d505-4af6-a164-0136e9fe5ac9,3962,yes
5c43fada-d505-4af6-a164-0136e9fe5ac9,605,yes
5c43fada-d505-4af6-a164-0136e9fe5ac9,3025,no
5c43fada-d505-4af6-a164-0136e9fe5ac9,2738,yes
5c43fada-d505-4af6-a164-0136e9fe5ac9,1422,no
5c43fada-d505-4af6-a164-0136e9fe5ac9,4065,no
5c43fada-d505-4af6-a164-0136e9fe5ac9,1642,yes
5c43fada-d505-4af6-a164-0136e9fe5ac9,3822,yes
5c43fada-d505-4af6-a164-0136e9fe5ac9,4247,yes
5c43fada-d505-4af6-a164-0136e9fe5ac9,2892,no
5c43fada-d505-4af6-a164-0136e9fe5ac9,2343,no
5c43fada-d505-4af6-a164-0136e9fe5ac9,4696,no
5c43fada-d505-4af6-a164-0136e9fe5ac9,1988,no
5c43fada-d505-4af6-a164-0136e9fe5ac9,4346,no
5c43fada-d505-4af6-a164-0136e9fe5ac9,4512,no
5c43fada-d505-4af6-a164-0136e9fe5ac9,23,yes
5c43fada-d505-4af6-a164-0136e9fe5ac9,3873,yes
5c43fada-d505-4af6-a164-0136e9fe5ac9,11,yes
5c43fada-d505-4af6-a164-0136e9fe5ac9,2910,no
5c43fada-d505-4af6-a164-0136e9fe5ac9,4061,yes
5c43fada-d505-4af6-a164-0136e9fe5ac9,1783,yes
5c43fada-d505-4af6-a164-0136e9fe5ac9,4677,yes
5c43fada-d505-4af6-a164-0136e9fe5ac9,4610,no
5c43fada-d505-4af6-a164-0136e9fe5ac9,4678,yes
5c43fada-d505-4af6-a164-0136e9fe5ac9,1210,no
5c43fada-d505-4af6-a164-0136e9fe5ac9,1837,yes
5c43fada-d505-4af6-a164-0136e9fe5ac9,1698,yes
5c43fada-d505-4af6-a164-0136e9fe5ac9,2671,no
5c43fada-d505-4af6-a164-0136e9fe5ac9,1443,yes
5c43fada-d505-4af6-a164-0136e9fe5ac9,4407,yes
5c43fada-d505-4af6-a164-0136e9fe5ac9,4686,yes
5f03a1c4-e034-4f9f-9d4a-a289990854c7,390,no
5f03a1c4-e034-4f9f-9d4a-a289990854c7,4218,yes
5f03a1c4-e034-4f9f-9d4a-a289990854c7,1067,yes
5f03a1c4-e034-4f9f-9d4a-a289990854c7,2503,yes
5f03a1c4-e034-4f9f-9d4a-a289990854c7,3873,yes
5f03a1c4-e034-4f9f-9d4a-a289990854c7,4512,no
5f03a1c4-e034-4f9f-9d4a-a289990854c7,1422,no
5f03a1c4-e034-4f9f-9d4a-a289990854c7,4061,no
5f03a1c4-e034-4f9f-9d4a-a289990854c7,2100,yes
5f03a1c4-e034-4f9f-9d4a-a289990854c7,23,yes
5f03a1c4-e034-4f9f-9d4a-a289990854c7,3071,no
5f03a1c4-e034-4f9f-9d4a-a289990854c7,1837,yes
5f03a1c4-e034-4f9f-9d4a-a289990854c7,1771,no
5f03a1c4-e034-4f9f-9d4a-a289990854c7,4249,yes
5f03a1c4-e034-4f9f-9d4a-a289990854c7,3303,yes
5f03a1c4-e034-4f9f-9d4a-a289990854c7,2343,yes
